"value","count","cumsum","pct"
"follow birthday mean",5,302752,54.98
"follow entered win",5,302757,54.98
"follow friends great",5,302762,54.98
"follow get shout",5,302767,54.98
"follow give cookie",5,302772,54.98
"follow give follow",5,302777,54.98
"follow got hacked",5,302782,54.98
"follow great fan",5,302787,54.98
"follow great quotes",5,302792,54.99
"follow heart follow",5,302797,54.99
"follow hope excited",5,302802,54.99
"follow live tweeting",5,302807,54.99
"follow make week",5,302812,54.99
"follow mention follow",5,302817,54.99
"follow reply ur",5,302822,54.99
"follow shes amazing",5,302827,54.99
"follow shout personal",5,302832,54.99
"follow social media",5,302837,54.99
"follow super cool",5,302842,54.99
"follow twitter chance",5,302847,54.99
"follow twitter find",5,302852,55
"follow twitter friends",5,302857,55
"follow twitter going",5,302862,55
"follow twitter just",5,302867,55
"follow twitter receive",5,302872,55
"follow win free",5,302877,55
"follow wish push",5,302882,55
"followed best day",5,302887,55
"follower get free",5,302892,55
"follower get special",5,302897,55
"follower thanks following",5,302902,55
"follower tonight follow",5,302907,55.01
"followers follow followers",5,302912,55.01
"followers just need",5,302917,55.01
"followers keep spreading",5,302922,55.01
"followers last week",5,302927,55.01
"followers really appreciate",5,302932,55.01
"followers till get",5,302937,55.01
"following absolutely chicago",5,302942,55.01
"following acting la",5,302947,55.01
"following best luck",5,302952,55.01
"following follow people",5,302957,55.01
"following happy new",5,302962,55.02
"following merry christmas",5,302967,55.02
"following new twitter",5,302972,55.02
"following nice meeting",5,302977,55.02
"following pc guys",5,302982,55.02
"following really appreciate",5,302987,55.02
"following sure keep",5,302992,55.02
"following talk soon",5,302997,55.02
"following twitter page",5,303002,55.02
"following welcome twitter",5,303007,55.02
"follows let support",5,303012,55.02
"food common ground",5,303017,55.03
"food love play",5,303022,55.03
"foolish steve jobs",5,303027,55.03
"force fall just",5,303032,55.03
"force interests john",5,303037,55.03
"force myself get",5,303042,55.03
"forcing play don",5,303047,55.03
"forcing struggling pain",5,303052,55.03
"forever just live",5,303057,55.03
"forever lie hello",5,303062,55.03
"forget fast forward",5,303067,55.03
"forget stop get",5,303072,55.04
"forget take advantage",5,303077,55.04
"forget tomorrow night",5,303082,55.04
"forget tonight pm",5,303087,55.04
"forget wake morning",5,303092,55.04
"forget wish happy",5,303097,55.04
"forgive way change",5,303102,55.04
"forgot say happy",5,303107,55.04
"form habits form",5,303112,55.04
"former penn state",5,303117,55.04
"forms book series",5,303122,55.04
"forward chatting soon",5,303127,55.05
"forward chris bosh",5,303132,55.05
"forward future tweets",5,303137,55.05
"forward good night",5,303142,55.05
"forward hearing music",5,303147,55.05
"forward meeting folks",5,303152,55.05
"forward meeting team",5,303157,55.05
"forward trust look",5,303162,55.05
"forward warm weather",5,303167,55.05
"foster care system",5,303172,55.05
"found good stuff",5,303177,55.05
"found long lost",5,303182,55.06
"found way get",5,303187,55.06
"fourth happy star",5,303192,55.06
"fox news news",5,303197,55.06
"fox news obama",5,303202,55.06
"fox sports radio",5,303207,55.06
"francisco photographer commercial",5,303212,55.06
"freaking awesome love",5,303217,55.06
"free agents sign",5,303222,55.06
"free blood pressure",5,303227,55.06
"free computer classes",5,303232,55.06
"free concert pm",5,303237,55.07
"free concert tonight",5,303242,55.07
"free connect happy",5,303247,55.07
"free cover ages",5,303252,55.07
"free follow want",5,303257,55.07
"free left club",5,303262,55.07
"free magic hat",5,303267,55.07
"free make wrong",5,303272,55.07
"free minds bob",5,303277,55.07
"free open bar",5,303282,55.07
"free pm come",5,303287,55.07
"free prescription discounts",5,303292,55.08
"free round trip",5,303297,55.08
"free rush hour",5,303302,55.08
"free small coffee",5,303307,55.08
"free tell friends",5,303312,55.08
"freedom little flower",5,303317,55.08
"freedom makes beautiful",5,303322,55.08
"french onion dip",5,303327,55.08
"fresh healthy food",5,303332,55.08
"friday enjoy day",5,303337,55.08
"friday free day",5,303342,55.08
"friday fun day",5,303347,55.09
"friday gonna get",5,303352,55.09
"friday good morning",5,303357,55.09
"friday just got",5,303362,55.09
"friday let get",5,303367,55.09
"friday march nd",5,303372,55.09
"friday new followers",5,303377,55.09
"friday th don",5,303382,55.09
"friday th good",5,303387,55.09
"friday thanks mention",5,303392,55.09
"friday www com",5,303397,55.09
"friend act like",5,303402,55.1
"friend birthday party",5,303407,55.1
"friend co worker",5,303412,55.1
"friend destructive relationship",5,303417,55.1
"friend followed follow",5,303422,55.1
"friend hope soon",5,303427,55.1
"friend looking forward",5,303432,55.1
"friend notices joins",5,303437,55.1
"friends act like",5,303442,55.1
"friends best friend",5,303447,55.1
"friends chance win",5,303452,55.1
"friends family food",5,303457,55.11
"friends family fun",5,303462,55.11
"friends family go",5,303467,55.11
"friends family hope",5,303472,55.11
"friends family members",5,303477,55.11
"friends family safe",5,303482,55.11
"friends family today",5,303487,55.11
"friends give follow",5,303492,55.11
"friends happy monday",5,303497,55.11
"friends hope enjoy",5,303502,55.11
"friends hope having",5,303507,55.11
"friends let get",5,303512,55.12
"friends life good",5,303517,55.12
"friends making new",5,303522,55.12
"friends near far",5,303527,55.12
"friends need enemies",5,303532,55.12
"friends new york",5,303537,55.12
"friends people make",5,303542,55.12
"friends thank following",5,303547,55.12
"friends want come",5,303552,55.12
"frozen strawberry lemonade",5,303557,55.12
"fuel normal human",5,303562,55.12
"full band solo",5,303567,55.13
"full clothes wear",5,303572,55.13
"full length cd",5,303577,55.13
"full menu com",5,303582,55.13
"full stage pa",5,303587,55.13
"full time employment",5,303592,55.13
"full time summer",5,303597,55.13
"fun day tomorrow",5,303602,55.13
"fun don want",5,303607,55.13
"fun event tonight",5,303612,55.13
"fun fact people",5,303617,55.13
"fun filled learning",5,303622,55.14
"fun games gets",5,303627,55.14
"fun hope feel",5,303632,55.14
"fun mother day",5,303637,55.14
"fun new orleans",5,303642,55.14
"fun party last",5,303647,55.14
"fun spring break",5,303652,55.14
"fun take lots",5,303657,55.14
"fun take pictures",5,303662,55.14
"fun work day",5,303667,55.14
"funny happen online",5,303672,55.14
"funny sense humor",5,303677,55.15
"furniture sale going",5,303682,55.15
"future happiness remind",5,303687,55.15
"future mother law",5,303692,55.15
"future plastic surgery",5,303697,55.15
"future www com",5,303702,55.15
"game add players",5,303707,55.15
"game big screen",5,303712,55.15
"game lets get",5,303717,55.15
"game might get",5,303722,55.15
"game st louis",5,303727,55.15
"game st time",5,303732,55.16
"game stanley cup",5,303737,55.16
"game sunday pm",5,303742,55.16
"game take shot",5,303747,55.16
"game thrones book",5,303752,55.16
"game thrones books",5,303757,55.16
"game time baby",5,303762,55.16
"game today gonna",5,303767,55.16
"game tomorrow morning",5,303772,55.16
"game tonight boys",5,303777,55.16
"game tonight great",5,303782,55.16
"game tonight time",5,303787,55.17
"game tonight wait",5,303792,55.17
"game viewing party",5,303797,55.17
"game watch live",5,303802,55.17
"game winning goal",5,303807,55.17
"games dramatic raw",5,303812,55.17
"games sounds like",5,303817,55.17
"games thrilling acted",5,303822,55.17
"garden butterflies creek",5,303827,55.17
"garlic bread sm",5,303832,55.17
"gate closes pm",5,303837,55.17
"gave best memories",5,303842,55.18
"general sees way",5,303847,55.18
"generally make big",5,303852,55.18
"george jean nathan",5,303857,55.18
"george washington university",5,303862,55.18
"get achieving goals",5,303867,55.18
"get act like",5,303872,55.18
"get ahead get",5,303877,55.18
"get air conditioning",5,303882,55.18
"get austin trending",5,303887,55.18
"get away anything",5,303892,55.18
"get away like",5,303897,55.19
"get away time",5,303902,55.19
"get barnes noble",5,303907,55.19
"get birthday shout",5,303912,55.19
"get birthday tweet",5,303917,55.19
"get bottle wine",5,303922,55.19
"get buy get",5,303927,55.19
"get caught sleeping",5,303932,55.19
"get chance chat",5,303937,55.19
"get chance listen",5,303942,55.19
"get chance live",5,303947,55.19
"get chance really",5,303952,55.2
"get chance try",5,303957,55.2
"get couple days",5,303962,55.2
"get couple weeks",5,303967,55.2
"get daily dose",5,303972,55.2
"get dance tonight",5,303977,55.2
"get day day",5,303982,55.2
"get day weekend",5,303987,55.2
"get depends put",5,303992,55.2
"get dinner soon",5,303997,55.2
"get done day",5,304002,55.2
"get done need",5,304007,55.21
"get done work",5,304012,55.21
"get early today",5,304017,55.21
"get em year",5,304022,55.21
"get end rope",5,304027,55.21
"get facts right",5,304032,55.21
"get far life",5,304037,55.21
"get feet get",5,304042,55.21
"get fixed soon",5,304047,55.21
"get followers best",5,304052,55.21
"get followers come",5,304057,55.21
"get followers go",5,304062,55.22
"get followers release",5,304067,55.22
"get followers thank",5,304072,55.22
"get get active",5,304077,55.22
"get get better",5,304082,55.22
"get get gone",5,304087,55.22
"get get money",5,304092,55.22
"get get moving",5,304097,55.22
"get go go",5,304102,55.22
"get going get",5,304107,55.22
"get good look",5,304112,55.22
"get good seats",5,304117,55.23
"get good spot",5,304122,55.23
"get good thing",5,304127,55.23
"get group go",5,304132,55.23
"get half way",5,304137,55.23
"get hard work",5,304142,55.23
"get hour sleep",5,304147,55.23
"get involved community",5,304152,55.23
"get job need",5,304157,55.23
"get just make",5,304162,55.23
"get just right",5,304167,55.23
"get keep going",5,304172,55.24
"get know real",5,304177,55.24
"get life order",5,304182,55.24
"get look list",5,304187,55.24
"get married day",5,304192,55.24
"get million followers",5,304197,55.24
"get monday night",5,304202,55.24
"get mothers day",5,304207,55.24
"get motion sickness",5,304212,55.24
"get music news",5,304217,55.24
"get new clothes",5,304222,55.24
"get new computer",5,304227,55.25
"get new jersey",5,304232,55.25
"get news twitter",5,304237,55.25
"get paid drink",5,304242,55.25
"get paid like",5,304247,55.25
"get paid make",5,304252,55.25
"get paid millions",5,304257,55.25
"get paid tournament",5,304262,55.25
"get paid tweet",5,304267,55.25
"get pair shoes",5,304272,55.25
"get pay day",5,304277,55.25
"get people involved",5,304282,55.26
"get people know",5,304287,55.26
"get people say",5,304292,55.26
"get power get",5,304297,55.26
"get pregnant girl",5,304302,55.26
"get raffle tickets",5,304307,55.26
"get real time",5,304312,55.26
"get remembered legends",5,304317,55.26
"get rid get",5,304322,55.26
"get rid people",5,304327,55.26
"get ride home",5,304332,55.26
"get right don",5,304337,55.27
"get right right",5,304342,55.27
"get right way",5,304347,55.27
"get road win",5,304352,55.27
"get sent home",5,304357,55.27
"get site profile",5,304362,55.27
"get sleep soon",5,304367,55.27
"get soon get",5,304372,55.27
"get soon just",5,304377,55.27
"get soon like",5,304382,55.27
"get speeding ticket",5,304387,55.27
"get spray tan",5,304392,55.28
"get spread word",5,304397,55.28
"get stage life",5,304402,55.28
"get start day",5,304407,55.28
"get started day",5,304412,55.28
"get started get",5,304417,55.28
"get started right",5,304422,55.28
"get studio time",5,304427,55.28
"get super early",5,304432,55.28
"get support local",5,304437,55.28
"get sweet text",5,304442,55.28
"get taken advantage",5,304447,55.29
"get tell friends",5,304452,55.29
"get tickets don",5,304457,55.29
"get tickets door",5,304462,55.29
"get tickets game",5,304467,55.29
"get tickets going",5,304472,55.29
"get tickets gone",5,304477,55.29
"get tickets last",5,304482,55.29
"get time fall",5,304487,55.29
"get time time",5,304492,55.29
"get today get",5,304497,55.29
"get today just",5,304502,55.3
"get twitter facebook",5,304507,55.3
"get upset don",5,304512,55.3
"get upset people",5,304517,55.3
"get ur car",5,304522,55.3
"get ur number",5,304527,55.3
"get used new",5,304532,55.3
"get want know",5,304537,55.3
"get want try",5,304542,55.3
"get warped tour",5,304547,55.3
"get wasted time",5,304552,55.3
"get way excited",5,304557,55.31
"get workout done",5,304562,55.31
"gets better year",5,304567,55.31
"gets generally willing",5,304572,55.31
"gets home work",5,304577,55.31
"gets like kiss",5,304582,55.31
"gets triple double",5,304587,55.31
"gets turn casino",5,304592,55.31
"getting caught rain",5,304597,55.31
"getting error message",5,304602,55.31
"getting error trying",5,304607,55.31
"getting goals accomplished",5,304612,55.32
"getting high just",5,304617,55.32
"getting honda civic",5,304622,55.32
"getting house order",5,304627,55.32
"getting hurt reason",5,304632,55.32
"getting just like",5,304637,55.32
"getting last minute",5,304642,55.32
"getting mercedes new",5,304647,55.32
"getting mothers day",5,304652,55.32
"getting new followers",5,304657,55.32
"getting old fast",5,304662,55.32
"getting older somebody",5,304667,55.33
"getting pretty old",5,304672,55.33
"getting pumped tonight",5,304677,55.33
"getting spam messages",5,304682,55.33
"getting spray tan",5,304687,55.33
"getting taking names",5,304692,55.33
"getting taxes done",5,304697,55.33
"giants www com",5,304702,55.33
"gift card goes",5,304707,55.33
"gift card win",5,304712,55.33
"gift card winners",5,304717,55.33
"gift character choice",5,304722,55.34
"gift lounge hope",5,304727,55.34
"gift offers privilege",5,304732,55.34
"gift www com",5,304737,55.34
"girl acts like",5,304742,55.34
"girl expected world",5,304747,55.34
"girl guy goes",5,304752,55.34
"girl hour seems",5,304757,55.34
"girl maxwell drew",5,304762,55.34
"girl thanks follow",5,304767,55.34
"girl want daughter",5,304772,55.34
"girl want son",5,304777,55.35
"girl wants make",5,304782,55.35
"give anything handle",5,304787,55.35
"give away don",5,304792,55.35
"give away keep",5,304797,55.35
"give day daily",5,304802,55.35
"give extra time",5,304807,55.35
"give gift card",5,304812,55.35
"give let go",5,304817,55.35
"give little love",5,304822,55.35
"give pillow head",5,304827,55.35
"give second chances",5,304832,55.36
"give shout best",5,304837,55.36
"give shout love",5,304842,55.36
"give shout want",5,304847,55.36
"give want need",5,304852,55.36
"giveaway coming soon",5,304857,55.36
"giveaway enter win",5,304862,55.36
"gives best advice",5,304867,55.36
"gives best hugs",5,304872,55.36
"gives mistakes oscar",5,304877,55.36
"gives total freedom",5,304882,55.36
"giving away awesome",5,304887,55.37
"giving away pairs",5,304892,55.37
"giving dodgers lead",5,304897,55.37
